experiment,method,query_mode,model_key,index_file,map_key,item_type,query,gold_ids,pred_ids_topk,hit,hit_rank,k,error_type,error_message
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,hybrid,"Какие два потока образуются в нелинейной катушке индуктивности и как они связаны с потокосцеплением рассеяния? Объясните, почему индуктивность рассеяния меньше, чем полная индуктивность катушки.",L34_p46|L34_p46_img4,L33_p26|L01_p20_img0|L33_p30|L25_p102_img0|L35_p33|L15_p41_img0|L01_p21|L20_p59_img0|L38_p54|L21_p35_img0,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,text,Какая характеристика трехфазной симметричной цепи позволяет ей быть симметричной?,L18_p48,L16_p36|L01_p20_img0|L16_p32|L08_p8_img0|L17_p0|L11_p37_img0|L16_p19|L35_p14_img5|L17_p64|L34_p19_img0,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,text,Почему в учебниках часто не используют аналитическое выражение характеристик нелинейных элементов?,L39_p1,L33_p56|L01_p20_img0|L04_p110|L05_p1_img0|L29_p29|L20_p15_img0|L28_p25|L31_p9_img0|L37_p63|L14_p78_img0,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,image,Какие элементы связаны между собой в этой схеме?,L06_p37|L06_p40_img0,L27_p23|L21_p35_img0|L18_p40|L19_p57_img0|L38_p51|L20_p34_img0|L29_p26|L06_p86_img0|L12_p16|L42_p24_img0,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,text,Какую геометрическую операцию можно заменить на алгебраическую операцию с использованием комплексных чисел?,L03_p77,L03_p44|L21_p35_img0|L03_p77|L07_p39_img20|L03_p93|L21_p20_img0|L03_p94|L32_p35_img0|L04_p50|L04_p79_img0,1,3,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,hybrid,Какие параметры определяют активные сопротивления обмоток в электрической цепи? И как эти сопротивления влияют на работу электрической системы?,L10_p32|L10_p32_img1,L25_p94|L01_p20_img0|L10_p32|L13_p34_img0|L32_p5|L12_p57_img0|L01_p2|L36_p19_img7|L04_p19|L39_p82_img0,1,3,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,text,Какие виды корней характеристического уравнения могут быть в электрических цепях?,L24_p68,L23_p40|L01_p20_img0|L25_p2|L23_p66_img0|L12_p44|L23_p61_img0|L23_p70|L19_p26_img0|L32_p108|L10_p36_img0,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,hybrid,"Какой показатель затухания используется для оценки потерь энергии в системе, и как он связан с затуханием по мощности и напряжению?",L40_p60|L40_p60_img1,L39_p81|L19_p31_img0|L14_p96|L13_p34_img0|L25_p13|L19_p42_img0|L39_p117|L20_p30_img0|L39_p80|L39_p82_img0,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,hybrid,"Какое комплексное сопротивление имеет ветвь, состоящая из последовательно соединенных резистора с сопротивлением 10 Ом и конденсатора с емкостью 0.01 Ф, при частоте тока 50 Гц?",L04_p19_img78|L04_p19,L22_p18|L01_p20_img0|L18_p8|L07_p39_img20|L25_p82|L14_p78_img0|L36_p19|L43_p20_img0|L25_p94|L03_p79_img0,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,text,"Какую информацию можно получить о сопротивлениях ветвей цепи, если известна диагональная матрица сопротивлений?",L06_p34,L06_p34|L01_p20_img0|L11_p14|L41_p65_img0|L11_p2|L11_p37_img0|L11_p26|L25_p62_img0|L25_p94|L39_p58_img0,1,1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,text,Какие типы переходных процессов могут наблюдаться при включении на постоянное напряжение разомкнутой и замкнутой на конце линии?,L42_p30,L41_p4|L01_p20_img0|L24_p85|L07_p39_img20|L24_p3|L13_p50_img0|L27_p29|L18_p25_img0|L27_p13|L23_p80_img0,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,text,"Какое утверждение верно для контура, где есть только источники ЭДС и пассивные элементы?",L27_p45,L06_p42|L01_p20_img0|L12_p11|L14_p78_img0|L02_p61|L05_p1_img1|L05_p93|L37_p62_img0|L12_p2|L20_p44_img0,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,text,Какое значение тока измеряется при закорачивании зажимов a и b активного двухполюсника?,L13_p12,L13_p9|L14_p78_img0|L13_p12|L12_p64_img0|L13_p15|L19_p38_img0|L34_p6|L13_p52_img1|L38_p48|L13_p52_img0,1,3,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,text,Какое сопротивление называется входным сопротивлением длинной линии?,L42_p0,L40_p40|L01_p20_img0|L39_p142|L34_p43_img0|L40_p42|L19_p42_img0|L36_p19|L14_p78_img0|L25_p94|L42_p10_img0,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,hybrid,Каково значение константы A в выражении A = 1/2 * (e^γ + e^-γ) и как это выражение связано с константой ch γ?,L14_p101_img0|L14_p101,L12_p46|L05_p1_img0|L39_p114|L19_p70_img0|L21_p13|L19_p40_img0|L14_p18|L12_p17_img1|L18_p47|L12_p17_img0,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,hybrid,"Какие схемы замещения используются для расчета симметричных составляющих токов в линейных цепях, и как они связаны с исходной схемой на рисунке 7,а?",L19_p57_img0|L19_p56,L12_p44|L06_p35_img0|L34_p20|L02_p15_img0|L18_p12|L32_p35_img0|L32_p72|L06_p66_img0|L01_p35|L11_p18_img0,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,text,"Как найти токи ветвей, если известны контурные токи?",L05_p51,L05_p40|L03_p32_img0|L05_p93|L05_p46_img0|L05_p51|L05_p31_img11|L05_p35|L12_p76_img1|L12_p12|L43_p26_img0,1,5,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,hybrid,"Какие частоты резонанса напряжений и токов определяются из решения уравнений, и как они связаны с параметрами индуктивности L2 и емкости C3 в данной электрической цепи?",L08_p50_img3|L08_p50,L10_p37|L07_p39_img20|L08_p50|L01_p20_img0|L24_p24|L14_p78_img0|L08_p18|L41_p15_img0|L08_p43|L01_p10_img0,1,3,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,hybrid,Как изменяется сопротивление нелинейного резистора R1 при перемещении изображающей точки по прямой 1 и по кривой 2? Как это влияет на фазовый сдвиг между переменными составляющими напряжения и тока при одинаковых постоянных времени нагрева t НР и времени T?,L34_p5|L34_p5_img2,L32_p106|L26_p24_img0|L28_p40|L07_p39_img20|L34_p32|L13_p27_img0|L20_p19|L38_p41_img0|L28_p38|L04_p98_img0,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,text,Как изменяются напряжение и ток в линии после прохождения фронта волны?,L42_p41,L41_p14|L01_p20_img0|L41_p7|L34_p43_img0|L41_p17|L39_p58_img0|L41_p39|L25_p62_img0|L41_p60|L42_p24_img0,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,text,Каковы значения комплексных сопротивлений прямой и обратной последовательностей в данном контексте?,L19_p48,L18_p8|L01_p20_img0|L18_p5|L07_p39_img20|L39_p30|L19_p42_img0|L18_p9|L23_p58_img0|L36_p19|L14_p78_img0,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,hybrid,"Какое условие необходимо выполнить для того, чтобы нелинейное уравнение (1) можно было свести к линейному? И как это влияет на решение задачи?",L38_p40_img0|L38_p40,L36_p70|L01_p20_img0|L29_p74|L07_p39_img20|L34_p58|L20_p44_img0|L34_p21|L21_p35_img0|L28_p55|L20_p26_img0,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,text,Какое значение имеет мощность р в контексте передачи энергии по электрической цепи?,L07_p0,L03_p9|L01_p20_img0|L07_p0|L02_p1_img0|L16_p12|L39_p78_img0|L07_p39|L19_p47_img0|L16_p37|L10_p36_img0,1,3,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,image,Какие элементы соединены в этой схеме?,L04_p35_img30|L04_p35,L27_p23|L19_p3_img0|L18_p40|L01_p20_img0|L38_p51|L15_p20_img0|L29_p26|L19_p57_img0|L29_p5|L14_p56_img0,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,text,Какой режим передачи информации характеризуется отсутствием отраженных волн?,L40_p53,L39_p76|L07_p39_img20|L31_p57|L01_p20_img0|L31_p65|L28_p59_img0|L39_p105|L09_p25_img0|L41_p61|L10_p33_img1,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,text,Какое явление называется случай резонанса напряжений?,L08_p10,L08_p11|L01_p20_img0|L08_p10|L07_p39_img20|L08_p43|L19_p26_img0|L08_p34|L41_p15_img0|L08_p35|L20_p44_img0,1,3,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,text,Как записывается закон Ома для тока через резистор?,L13_p35,L39_p59|L21_p35_img0|L25_p83|L20_p44_img0|L40_p66|L07_p39_img20|L05_p69|L01_p20_img0|L21_p25|L14_p78_img0,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,image,Какие элементы соединены в этой электрической схеме?,L04_p9_img0|L04_p8,L31_p84|L19_p57_img0|L27_p23|L19_p26_img0|L25_p23|L20_p59_img0|L02_p0|L20_p45_img0|L13_p37|L09_p46_img0,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,image,Какие элементы соединены между собой в этой схеме?,L04_p34|L04_p34_img34,L27_p23|L19_p3_img0|L18_p40|L01_p20_img0|L38_p51|L19_p57_img0|L29_p26|L15_p20_img0|L29_p5|L02_p55_img1,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,hybrid,"Какое изображение на рисунке 5 соответствует случаю, когда угол фазового сдвига между напряжением и током равен нулю (φ = 0), и как это влияет на векторную диаграмму?",L08_p30|L08_p31_img0,L07_p2|L06_p66_img0|L26_p60|L07_p2_img0|L16_p24|L03_p84_img0|L03_p38|L13_p48_img3|L04_p3|L13_p48_img0,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,hybrid,Как влияет величина свободной составляющей тока на максимальную величину тока переходного процесса и как это отражается на амплитуде тока установившегося режима? Объясните это на основе представленного текста и рисунка 4.,L25_p61_img1|L25_p61,L24_p34|L01_p20_img0|L24_p24|L07_p39_img20|L24_p43|L14_p78_img0|L37_p6|L14_p67_img0|L34_p51|L20_p44_img0,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,image,Какие элементы соединены между собой на этой схеме?,L18_p14|L18_p14_img2,L27_p23|L15_p20_img0|L18_p40|L19_p57_img0|L38_p51|L01_p20_img0|L29_p26|L19_p3_img0|L29_p5|L18_p13_img0,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,text,Какие методы интегрирования не применимы для расчета переходных процессов в нелинейных электрических цепях?,L38_p1,L36_p41|L01_p20_img0|L36_p40|L07_p39_img20|L04_p110|L26_p66_img0|L20_p69|L28_p21_img0|L28_p49|L26_p15_img0,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,text,"Как проверить корни нелинейного уравнения, полученные при анализе цепи с последовательно соединенными линейным резистором R и нелинейным резистором?",L31_p11,L29_p37|L01_p20_img0|L28_p40|L07_p39_img20|L28_p37|L43_p20_img0|L28_p58|L14_p78_img0|L20_p69|L43_p59_img0,0,-1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,text,"Какое определение сопротивления связано с расчетом поля в проводящей среде, разделяющей два электрода?",L01_p11,L01_p11|L07_p39_img20|L32_p5|L01_p20_img0|L36_p19|L43_p20_img0|L01_p8|L14_p78_img0|L39_p39|L41_p15_img0,1,1,10,,
Hybrid: BGE + SigLIP,hybrid,question,bge+siglip,idx_text_user_bge.bin+idx_siglip.bin,text_linear+siglip,image,Какие элементы соединены в этой схеме?,L07_p22|L07_p22_img1,L27_p23|L19_p3_img0|L18_p40|L01_p20_img0|L38_p51|L15_p20_img0|L29_p26|L19_p57_img0|L29_p5|L14_p56_img0,0,-1,10,,
